date,AAPL,MSFT,TSLA
1999-11-01,0.59,28.64,
1999-11-02,0.61,28.7,
1999-11-03,0.62,28.52,
1999-11-04,0.63,28.45,
1999-11-05,0.67,28.39,
1999-11-08,0.73,27.89,
1999-11-09,0.68,27.55,
1999-11-10,0.69,27.01,
1999-11-11,0.7,27.79,
1999-11-12,0.68,27.65,
1999-11-15,0.68,26.97,
1999-11-16,0.69,27.07,
1999-11-17,0.68,26.35,
1999-11-18,0.68,26.34,
1999-11-19,0.7,26.66,
1999-11-22,0.68,27.85,
1999-11-23,0.7,27.79,
1999-11-24,0.72,28.43,
1999-11-26,0.72,28.25,
1999-11-29,0.71,27.96,
1999-11-30,0.74,28.23,
1999-12-01,0.78,28.89,
1999-12-02,0.83,29.4,
1999-12-03,0.87,29.8,
1999-12-06,0.88,29.59,
1999-12-07,0.89,28.83,
1999-12-08,0.83,28.45,
1999-12-09,0.8,28.76,
1999-12-10,0.78,29.1,
1999-12-13,0.75,29.96,
1999-12-14,0.72,30.6,
1999-12-15,0.73,33.62,
1999-12-16,0.74,35.25,
1999-12-17,0.76,35.73,
1999-12-20,0.74,34.96,
1999-12-21,0.77,35.93,
1999-12-22,0.76,36.45,
1999-12-23,0.78,36.41,
1999-12-27,0.75,36.93,
1999-12-28,0.74,36.43,
1999-12-29,0.76,36.57,
1999-12-30,0.76,36.47,
1999-12-31,0.78,36.2,
2000-01-03,0.85,36.14,
2000-01-04,0.77,34.92,
2000-01-05,0.79,35.29,
2000-01-06,0.72,34.11,
2000-01-07,0.75,34.55,
2000-01-10,0.74,34.8,
2000-01-11,0.7,33.91,
2000-01-12,0.66,32.81,
2000-01-13,0.73,33.43,
2000-01-14,0.76,34.8,
2000-01-18,0.79,35.75,
2000-01-19,0.81,33.18,
2000-01-20,0.86,32.87,
2000-01-21,0.84,32.17,
2000-01-24,0.8,31.39,
2000-01-25,0.85,31.88,
2000-01-26,0.83,30.81,
2000-01-27,0.83,30.62,
2000-01-28,0.77,30.46,
2000-01-31,0.78,30.34,
2000-02-01,0.76,31.92,
2000-02-02,0.75,31.26,
2000-02-03,0.78,32.13,
2000-02-04,0.82,33.04,
2000-02-07,0.86,33.06,
2000-02-08,0.87,34.09,
2000-02-09,0.85,32.25,
2000-02-10,0.86,32.87,
2000-02-11,0.82,30.99,
2000-02-14,0.88,30.89,
2000-02-15,0.9,30.56,
2000-02-16,0.86,30.27,
2000-02-17,0.87,30.89,
2000-02-18,0.84,29.47,
2000-02-22,0.86,29.09,
2000-02-23,0.88,29.22,
2000-02-24,0.87,29.38,
2000-02-25,0.83,28.31,
2000-02-28,0.86,28.39,
2000-02-29,0.87,27.71,
2000-03-01,0.98,28.16,
2000-03-02,0.92,28.95,
2000-03-03,0.97,29.8,
2000-03-06,0.95,28.1,
2000-03-07,0.93,28.79,
2000-03-08,0.92,29.63,
2000-03-09,0.92,31.01,
2000-03-10,0.95,31.32,
2000-03-13,0.92,30.39,
2000-03-14,0.86,29.49,
2000-03-15,0.88,29.57,
2000-03-16,0.92,29.57,
2000-03-17,0.94,30.81,
2000-03-20,0.93,30.19,
2000-03-21,1.02,31.86,
2000-03-22,1.09,32.01,
2000-03-23,1.07,34.69,
2000-03-24,1.05,34.63,
2000-03-27,1.05,32.26,
2000-03-28,1.05,32.34,
2000-03-29,1.03,33.23,
2000-03-30,0.95,32.05,
2000-03-31,1.03,32.94,
2000-04-03,1.01,28.17,
2000-04-04,0.96,27.46,
2000-04-05,0.99,26.78,
2000-04-06,0.95,26.66,
2000-04-07,1.0,27.61,
2000-04-10,0.94,26.68,
2000-04-11,0.9,26.0,
2000-04-12,0.83,24.61,
2000-04-13,0.86,24.57,
2000-04-14,0.85,22.98,
2000-04-17,0.94,23.52,
2000-04-18,0.96,24.98,
2000-04-19,0.92,24.4,
2000-04-20,0.9,24.48,
2000-04-24,0.91,20.66,
2000-04-25,0.97,21.51,
2000-04-26,0.92,21.08,
2000-04-27,0.96,21.64,
2000-04-28,0.94,21.63,
2000-05-01,0.94,22.77,
2000-05-02,0.89,21.66,
2000-05-03,0.87,21.88,
2000-05-04,0.84,21.84,
2000-05-05,0.85,22.05,
2000-05-08,0.83,21.64,
2000-05-09,0.8,21.02,
2000-05-10,0.75,20.52,
2000-05-11,0.78,21.04,
2000-05-12,0.81,21.33,
2000-05-15,0.76,21.51,
2000-05-16,0.8,21.55,
2000-05-17,0.77,20.99,
2000-05-18,0.76,20.52,
2000-05-19,0.71,20.17,
2000-05-22,0.68,19.9,
2000-05-23,0.65,19.59,
2000-05-24,0.66,20.33,
2000-05-25,0.66,19.07,
2000-05-26,0.65,19.05,
2000-05-30,0.66,19.65,
2000-05-31,0.63,19.4,
2000-06-01,0.67,20.02,
2000-06-02,0.7,20.56,
2000-06-05,0.69,20.73,
2000-06-06,0.7,21.59,
2000-06-07,0.73,21.86,
2000-06-08,0.72,21.33,
2000-06-09,0.72,21.33,
2000-06-12,0.69,20.73,
2000-06-13,0.71,21.04,
2000-06-14,0.68,21.86,
2000-06-15,0.7,22.44,
2000-06-16,0.69,22.5,
2000-06-19,0.73,22.85,
2000-06-20,0.77,23.24,
2000-06-21,0.84,25.02,
2000-06-22,0.81,24.76,
2000-06-23,0.78,24.09,
2000-06-26,0.82,24.65,
2000-06-27,0.78,24.44,
2000-06-28,0.82,24.48,
2000-06-29,0.77,23.93,
2000-06-30,0.79,24.8,
2000-07-03,0.81,24.8,
2000-07-05,0.78,24.34,
2000-07-06,0.78,25.1,
2000-07-07,0.82,25.42,
2000-07-10,0.86,24.63,
2000-07-11,0.86,24.53,
2000-07-12,0.89,24.9,
2000-07-13,0.85,24.79,
2000-07-14,0.87,24.48,
2000-07-17,0.88,24.24,
2000-07-18,0.87,24.34,
2000-07-19,0.8,22.67,
2000-07-20,0.83,23.2,
2000-07-21,0.81,22.42,
2000-07-24,0.74,21.88,
2000-07-25,0.76,21.39,
2000-07-26,0.76,21.02,
2000-07-27,0.79,21.51,
2000-07-28,0.73,21.61,
2000-07-31,0.77,21.64,
2000-08-01,0.75,21.3,
2000-08-02,0.71,21.51,
2000-08-03,0.73,21.78,
2000-08-04,0.72,21.43,
2000-08-07,0.72,21.7,
2000-08-08,0.71,22.98,
2000-08-09,0.72,23.02,
2000-08-10,0.72,22.52,
2000-08-11,0.72,22.46,
2000-08-14,0.71,22.38,
2000-08-15,0.71,22.21,
2000-08-16,0.73,22.01,
2000-08-17,0.78,22.19,
2000-08-18,0.76,22.01,
2000-08-21,0.76,21.9,
2000-08-22,0.78,22.09,
2000-08-23,0.82,21.94,
2000-08-24,0.85,22.05,
2000-08-25,0.86,21.9,
2000-08-28,0.88,22.11,
2000-08-29,0.89,22.0,
2000-08-30,0.9,21.7,
2000-08-31,0.92,21.64,
2000-09-01,0.96,21.76,
2000-09-05,0.94,21.74,
2000-09-06,0.88,21.53,
2000-09-07,0.94,21.72,
2000-09-08,0.89,21.49,
2000-09-11,0.88,21.33,
2000-09-12,0.87,21.12,
2000-09-13,0.88,21.16,
2000-09-14,0.86,20.4,
2000-09-15,0.83,19.9,
2000-09-18,0.92,19.53,
2000-09-19,0.91,20.15,
2000-09-20,0.92,19.92,
2000-09-21,0.86,19.9,
2000-09-22,0.79,19.61,
2000-09-25,0.81,18.99,
2000-09-26,0.78,19.44,
2000-09-27,0.74,18.8,
2000-09-28,0.81,19.01,
2000-09-29,0.39,18.7,
2000-10-02,0.37,18.33,
2000-10-03,0.34,17.54,
2000-10-04,0.36,17.19,
2000-10-05,0.33,17.17,
2000-10-06,0.34,17.23,
2000-10-09,0.33,16.8,
2000-10-10,0.32,16.92,
2000-10-11,0.3,17.29,
2000-10-12,0.3,16.86,
2000-10-13,0.33,16.67,
2000-10-16,0.33,15.62,
2000-10-17,0.3,15.64,
2000-10-18,0.3,16.05,
2000-10-19,0.29,19.19,
2000-10-20,0.29,20.21,
2000-10-23,0.31,19.26,
2000-10-24,0.29,19.07,
2000-10-25,0.28,18.99,
2000-10-26,0.28,19.98,
2000-10-27,0.28,20.99,
2000-10-30,0.29,21.41,
2000-10-31,0.3,21.35,
2000-11-01,0.31,21.59,
2000-11-02,0.34,21.8,
2000-11-03,0.34,21.16,
2000-11-06,0.32,21.55,
2000-11-07,0.32,21.86,
2000-11-08,0.3,21.53,
2000-11-09,0.31,21.97,
2000-11-10,0.29,20.89,
2000-11-13,0.29,20.6,
2000-11-14,0.31,21.33,
2000-11-15,0.3,21.72,
2000-11-16,0.29,21.38,
2000-11-17,0.28,21.41,
2000-11-20,0.29,20.83,
2000-11-21,0.28,21.01,
2000-11-22,0.28,21.16,
2000-11-24,0.29,21.69,
2000-11-27,0.28,21.92,
2000-11-28,0.27,20.77,
2000-11-29,0.27,20.17,
2000-11-30,0.25,17.79,
2000-12-01,0.26,17.56,
2000-12-04,0.25,17.5,
2000-12-05,0.26,18.57,
2000-12-06,0.22,17.58,
2000-12-07,0.22,16.47,
2000-12-08,0.23,16.88,
2000-12-11,0.23,18.0,
2000-12-12,0.23,18.1,
2000-12-13,0.23,17.75,
2000-12-14,0.22,17.21,
2000-12-15,0.21,15.25,
2000-12-18,0.22,14.82,
2000-12-19,0.21,13.89,
2000-12-20,0.22,12.87,
2000-12-21,0.21,13.47,
2000-12-22,0.23,14.4,
2000-12-26,0.22,14.54,
2000-12-27,0.22,14.4,
2000-12-28,0.22,13.82,
2000-12-29,0.22,13.45,
2001-01-02,0.22,13.45,
2001-01-03,0.25,14.86,
2001-01-04,0.26,15.02,
2001-01-05,0.25,15.23,
2001-01-08,0.25,15.17,
2001-01-09,0.26,16.06,
2001-01-10,0.25,16.4,
2001-01-11,0.27,17.05,
2001-01-12,0.26,16.59,
2001-01-16,0.26,16.3,
2001-01-17,0.25,16.41,
2001-01-18,0.28,17.21,
2001-01-19,0.29,18.91,
2001-01-22,0.29,18.64,
2001-01-23,0.31,18.78,
2001-01-24,0.31,19.51,
2001-01-25,0.3,19.16,
2001-01-26,0.3,19.84,
2001-01-29,0.33,20.0,
2001-01-30,0.33,19.65,
2001-01-31,0.33,18.93,
2001-02-01,0.32,19.34,
2001-02-02,0.31,18.85,
2001-02-05,0.31,19.2,
2001-02-06,0.32,19.4,
2001-02-07,0.31,20.06,
2001-02-08,0.31,19.3,
2001-02-09,0.29,18.33,
2001-02-12,0.3,18.22,
2001-02-13,0.29,18.04,
2001-02-14,0.29,18.1,
2001-02-15,0.3,18.23,
2001-02-16,0.29,17.77,
2001-02-20,0.28,17.33,
2001-02-21,0.29,17.44,
2001-02-22,0.28,17.11,
2001-02-23,0.28,17.6,
2001-02-26,0.29,18.47,
2001-02-27,0.29,18.41,
2001-02-28,0.28,18.29,
2001-03-01,0.28,18.4,
2001-03-02,0.29,17.58,
2001-03-05,0.31,17.81,
2001-03-06,0.33,18.43,
2001-03-07,0.32,18.82,
2001-03-08,0.31,18.37,
2001-03-09,0.31,17.58,
2001-03-12,0.28,16.1,
2001-03-13,0.3,16.8,
2001-03-14,0.31,16.74,
2001-03-15,0.3,16.65,
2001-03-16,0.3,16.92,
2001-03-19,0.31,16.84,
2001-03-20,0.3,16.34,
2001-03-21,0.3,15.52,
2001-03-22,0.33,16.74,
2001-03-23,0.35,17.54,
2001-03-26,0.33,17.38,
2001-03-27,0.35,18.06,
2001-03-28,0.34,17.23,
2001-03-29,0.34,17.17,
2001-03-30,0.33,16.96,
2001-04-02,0.33,17.3,
2001-04-03,0.31,16.55,
2001-04-04,0.29,16.1,
2001-04-05,0.32,17.6,
2001-04-06,0.31,17.42,
2001-04-09,0.31,17.72,
2001-04-10,0.33,18.5,
2001-04-11,0.33,18.62,
2001-04-12,0.34,19.28,
2001-04-16,0.32,18.85,
2001-04-17,0.31,19.06,
2001-04-18,0.34,20.29,
2001-04-19,0.39,21.1,
2001-04-20,0.38,21.39,
2001-04-23,0.37,21.16,
2001-04-24,0.36,20.94,
2001-04-25,0.37,21.61,
2001-04-26,0.37,21.43,
2001-04-27,0.4,20.81,
2001-04-30,0.39,21.01,
2001-05-01,0.39,21.76,
2001-05-02,0.4,21.63,
2001-05-03,0.38,21.25,
2001-05-04,0.39,21.94,
2001-05-07,0.38,22.13,
2001-05-08,0.37,22.34,
2001-05-09,0.36,21.83,
2001-05-10,0.35,21.7,
2001-05-11,0.35,21.52,
2001-05-14,0.35,21.31,
2001-05-15,0.35,21.17,
2001-05-16,0.36,21.44,
2001-05-17,0.36,21.14,
2001-05-18,0.36,21.11,
2001-05-21,0.36,21.33,
2001-05-22,0.36,21.8,
2001-05-23,0.35,21.61,
2001-05-24,0.35,22.24,
2001-05-25,0.34,21.99,
2001-05-29,0.32,21.81,
2001-05-30,0.3,21.45,
2001-05-31,0.3,21.45,
2001-06-01,0.32,21.81,
2001-06-04,0.31,21.95,
2001-06-05,0.32,22.51,
2001-06-06,0.31,22.44,
2001-06-07,0.33,22.84,
2001-06-08,0.32,22.69,
2001-06-11,0.3,22.36,
2001-06-12,0.31,22.35,
2001-06-13,0.31,21.92,
2001-06-14,0.3,21.36,
2001-06-15,0.31,21.09,
2001-06-18,0.31,20.74,
2001-06-19,0.31,20.87,
2001-06-20,0.33,21.52,
2001-06-21,0.34,21.65,
2001-06-22,0.34,21.34,
2001-06-25,0.36,21.35,
2001-06-26,0.36,21.75,
2001-06-27,0.35,22.06,
2001-06-28,0.36,22.55,
2001-06-29,0.35,22.63,
2001-07-02,0.36,21.89,
2001-07-03,0.36,21.85,
2001-07-05,0.35,21.24,
2001-07-06,0.33,20.48,
2001-07-09,0.34,20.37,
2001-07-10,0.32,19.99,
2001-07-11,0.34,20.62,
2001-07-12,0.37,22.2,
2001-07-13,0.38,22.12,
2001-07-16,0.36,22.07,
2001-07-17,0.38,22.27,
2001-07-18,0.31,21.88,
2001-07-19,0.3,22.5,
2001-07-20,0.3,21.45,
2001-07-23,0.3,20.8,
2001-07-24,0.29,20.56,
2001-07-25,0.28,20.92,
2001-07-26,0.28,20.65,
2001-07-27,0.29,20.3,
2001-07-30,0.29,20.4,
2001-07-31,0.28,20.52,
2001-08-01,0.29,20.61,
2001-08-02,0.3,20.91,
2001-08-03,0.29,20.74,
2001-08-06,0.29,20.5,
2001-08-07,0.29,20.57,
2001-08-08,0.29,20.11,
2001-08-09,0.29,20.16,
2001-08-10,0.29,20.31,
2001-08-13,0.29,20.41,
2001-08-14,0.28,20.06,
2001-08-15,0.28,19.6,
2001-08-16,0.28,20.04,
2001-08-17,0.27,19.19,
2001-08-20,0.27,19.44,
2001-08-21,0.27,18.84,
2001-08-22,0.28,18.81,
2001-08-23,0.27,18.33,
2001-08-24,0.28,19.24,
2001-08-27,0.29,19.32,
2001-08-28,0.28,18.83,
2001-08-29,0.27,18.68,
2001-08-30,0.27,17.65,
2001-08-31,0.28,17.69,
2001-09-04,0.28,17.39,
2001-09-05,0.28,17.9,
2001-09-06,0.27,17.37,
2001-09-07,0.26,17.18,
2001-09-10,0.26,17.85,
2001-09-17,0.26,16.4,
2001-09-18,0.25,16.84,
2001-09-19,0.26,16.7,
2001-09-20,0.24,15.74,
2001-09-21,0.24,15.41,
2001-09-24,0.25,16.13,
2001-09-25,0.23,15.91,
2001-09-26,0.23,15.59,
2001-09-27,0.23,15.49,
2001-09-28,0.23,15.87,
2001-10-01,0.23,16.06,
2001-10-02,0.23,16.45,
2001-10-03,0.23,17.43,
2001-10-04,0.24,17.5,
2001-10-05,0.24,17.9,
2001-10-08,0.24,18.0,
2001-10-09,0.24,16.92,
2001-10-10,0.25,17.21,
2001-10-11,0.27,17.46,
2001-10-12,0.27,17.48,
2001-10-15,0.27,18.0,
2001-10-16,0.27,18.12,
2001-10-17,0.26,17.37,
2001-10-18,0.27,17.6,
2001-10-19,0.28,17.95,
2001-10-22,0.29,18.65,
2001-10-23,0.27,18.74,
2001-10-24,0.29,19.01,
2001-10-25,0.29,19.4,
2001-10-26,0.28,19.29,
2001-10-29,0.27,18.49,
2001-10-30,0.27,18.26,
2001-10-31,0.27,18.03,
2001-11-01,0.28,19.17,
2001-11-02,0.28,19.04,
2001-11-05,0.29,19.62,
2001-11-06,0.3,20.09,
2001-11-07,0.3,19.92,
2001-11-08,0.28,19.97,
2001-11-09,0.28,20.22,
2001-11-12,0.28,20.4,
2001-11-13,0.29,21.05,
2001-11-14,0.3,20.45,
2001-11-15,0.29,20.5,
2001-11-16,0.29,20.39,
2001-11-19,0.3,20.63,
2001-11-20,0.3,20.28,
2001-11-21,0.3,19.86,
2001-11-23,0.3,20.06,
2001-11-26,0.32,20.2,
2001-11-27,0.32,19.76,
2001-11-28,0.31,19.47,
2001-11-29,0.31,20.1,
2001-11-30,0.32,19.91,
2001-12-03,0.32,20.08,
2001-12-04,0.34,20.46,
2001-12-05,0.36,21.11,
2001-12-06,0.34,21.29,
2001-12-07,0.34,21.03,
2001-12-10,0.34,20.79,
2001-12-11,0.33,20.87,
2001-12-12,0.32,21.07,
2001-12-13,0.32,20.55,
2001-12-14,0.31,20.91,
2001-12-17,0.31,21.39,
2001-12-18,0.32,21.48,
2001-12-19,0.33,21.55,
2001-12-20,0.31,20.7,
2001-12-21,0.32,20.94,
2001-12-24,0.32,20.86,
2001-12-26,0.32,20.98,
2001-12-27,0.33,21.04,
2001-12-28,0.34,21.04,
2001-12-31,0.33,20.54,
2002-01-02,0.35,20.79,
2002-01-03,0.36,21.46,
2002-01-04,0.36,21.36,
2002-01-07,0.35,21.26,
2002-01-08,0.34,21.51,
2002-01-09,0.33,21.3,
2002-01-10,0.32,21.48,
2002-01-11,0.32,21.27,
2002-01-14,0.32,21.23,
2002-01-15,0.33,21.56,
2002-01-16,0.31,21.04,
2002-01-17,0.34,21.66,
2002-01-18,0.34,20.49,
2002-01-22,0.33,19.99,
2002-01-23,0.35,19.76,
2002-01-24,0.35,20.03,
2002-01-25,0.35,19.78,
2002-01-28,0.35,19.79,
2002-01-29,0.35,19.32,
2002-01-30,0.36,19.49,
2002-01-31,0.37,19.75,
2002-02-01,0.37,19.43,
2002-02-04,0.38,18.95,
2002-02-05,0.38,18.96,
2002-02-06,0.37,18.73,
2002-02-07,0.37,18.54,
2002-02-08,0.36,18.8,
2002-02-11,0.38,18.95,
2002-02-12,0.37,18.65,
2002-02-13,0.38,19.17,
2002-02-14,0.37,19.12,
2002-02-15,0.36,18.67,
2002-02-19,0.34,18.27,
2002-02-20,0.35,18.57,
2002-02-21,0.33,18.0,
2002-02-22,0.34,17.98,
2002-02-25,0.36,18.32,
2002-02-26,0.36,18.15,
2002-02-27,0.33,18.1,
2002-02-28,0.33,18.09,
2002-03-01,0.35,19.03,
2002-03-04,0.37,19.63,
2002-03-05,0.36,19.56,
2002-03-06,0.36,19.73,
2002-03-07,0.37,19.45,
2002-03-08,0.37,19.83,
2002-03-11,0.38,19.95,
2002-03-12,0.37,19.39,
2002-03-13,0.37,19.25,
2002-03-14,0.37,18.98,
2002-03-15,0.38,19.38,
2002-03-18,0.37,19.27,
2002-03-19,0.38,19.29,
2002-03-20,0.38,18.63,
2002-03-21,0.37,19.02,
2002-03-22,0.36,18.74,
2002-03-25,0.35,18.36,
2002-03-26,0.35,18.32,
2002-03-27,0.35,18.43,
2002-03-28,0.36,18.7,
2002-04-01,0.37,18.72,
2002-04-02,0.36,17.76,
2002-04-03,0.36,17.47,
2002-04-04,0.38,17.5,
2002-04-05,0.37,17.32,
2002-04-08,0.37,17.74,
2002-04-09,0.36,17.01,
2002-04-10,0.37,17.46,
2002-04-11,0.38,16.99,
2002-04-12,0.38,17.34,
2002-04-15,0.38,17.27,
2002-04-16,0.39,17.92,
2002-04-17,0.39,17.56,
2002-04-18,0.38,17.48,
2002-04-19,0.38,17.73,
2002-04-22,0.37,17.24,
2002-04-23,0.37,16.74,
2002-04-24,0.36,16.44,
2002-04-25,0.36,16.66,
2002-04-26,0.35,15.97,
2002-04-29,0.36,16.2,
2002-04-30,0.37,16.2,
2002-05-01,0.36,16.36,
2002-05-02,0.36,15.88,
2002-05-03,0.36,15.37,
2002-05-06,0.34,15.07,
2002-05-07,0.34,15.34,
2002-05-08,0.37,17.04,
2002-05-09,0.37,16.16,
2002-05-10,0.35,15.52,
2002-05-13,0.36,16.34,
2002-05-14,0.39,17.02,
2002-05-15,0.38,16.98,
2002-05-16,0.38,17.28,
2002-05-17,0.38,17.37,
2002-05-20,0.37,16.75,
2002-05-21,0.35,16.18,
2002-05-22,0.37,16.65,
2002-05-23,0.38,17.0,
2002-05-24,0.37,16.51,
2002-05-28,0.36,16.22,
2002-05-29,0.36,16.14,
2002-05-30,0.37,16.32,
2002-05-31,0.35,15.78,
2002-06-03,0.35,15.32,
2002-06-04,0.34,15.5,
2002-06-05,0.34,16.02,
2002-06-06,0.33,16.09,
2002-06-07,0.32,16.12,
2002-06-10,0.32,16.38,
2002-06-11,0.31,16.3,
2002-06-12,0.3,17.22,
2002-06-13,0.3,16.81,
2002-06-14,0.3,17.13,
2002-06-17,0.31,17.26,
2002-06-18,0.3,17.36,
2002-06-19,0.26,16.85,
2002-06-20,0.26,16.77,
2002-06-21,0.25,16.21,
2002-06-24,0.26,16.79,
2002-06-25,0.26,16.42,
2002-06-26,0.25,16.78,
2002-06-27,0.26,17.03,
2002-06-28,0.27,16.96,
2002-07-01,0.26,16.33,
2002-07-02,0.26,15.95,
2002-07-03,0.27,16.07,
2002-07-05,0.28,17.01,
2002-07-08,0.27,16.41,
2002-07-09,0.26,16.5,
2002-07-10,0.26,16.2,
2002-07-11,0.28,16.4,
2002-07-12,0.26,16.08,
2002-07-15,0.28,16.06,
2002-07-16,0.27,15.89,
2002-07-17,0.24,16.12,
2002-07-18,0.23,15.85,
2002-07-19,0.23,15.37,
2002-07-22,0.23,14.73,
2002-07-23,0.22,13.34,
2002-07-24,0.23,14.33,
2002-07-25,0.22,13.28,
2002-07-26,0.22,14.06,
2002-07-29,0.23,14.96,
2002-07-30,0.23,14.91,
2002-07-31,0.23,14.88,
2002-08-01,0.22,14.18,
2002-08-02,0.22,13.77,
2002-08-05,0.21,13.64,
2002-08-06,0.22,14.16,
2002-08-07,0.23,14.6,
2002-08-08,0.23,15.16,
2002-08-09,0.23,14.92,
2002-08-12,0.23,15.03,
2002-08-13,0.22,14.59,
2002-08-14,0.23,15.41,
2002-08-15,0.24,15.43,
2002-08-16,0.24,15.5,
2002-08-19,0.24,16.12,
2002-08-20,0.24,15.83,
2002-08-21,0.24,16.21,
2002-08-22,0.24,16.5,
2002-08-23,0.24,16.19,
2002-08-26,0.23,16.15,
2002-08-27,0.22,15.76,
2002-08-28,0.22,15.31,
2002-08-29,0.22,15.68,
2002-08-30,0.22,15.22,
2002-09-03,0.21,14.58,
2002-09-04,0.22,14.95,
2002-09-05,0.21,14.23,
2002-09-06,0.22,14.83,
2002-09-09,0.22,15.1,
2002-09-10,0.22,15.44,
2002-09-11,0.22,15.06,
2002-09-12,0.21,14.62,
2002-09-13,0.21,14.85,
2002-09-16,0.22,14.81,
2002-09-17,0.22,14.66,
2002-09-18,0.23,14.8,
2002-09-19,0.22,14.63,
2002-09-20,0.22,14.72,
2002-09-23,0.22,14.02,
2002-09-24,0.22,14.15,
2002-09-25,0.23,14.42,
2002-09-26,0.22,14.32,
2002-09-27,0.22,14.03,
2002-09-30,0.22,13.56,
2002-10-01,0.22,14.33,
2002-10-02,0.21,14.14,
2002-10-03,0.22,13.89,
2002-10-04,0.21,13.57,
2002-10-07,0.21,13.66,
2002-10-08,0.21,13.95,
2002-10-09,0.21,13.64,
2002-10-10,0.21,14.38,
2002-10-11,0.22,15.15,
2002-10-14,0.22,15.28,
2002-10-15,0.23,16.21,
2002-10-16,0.22,15.63,
2002-10-17,0.21,15.74,
2002-10-18,0.22,16.48,
2002-10-21,0.22,16.28,
2002-10-22,0.22,16.02,
2002-10-23,0.22,16.49,
2002-10-24,0.22,15.88,
2002-10-25,0.23,16.33,
2002-10-28,0.24,16.11,
2002-10-29,0.23,16.14,
2002-10-30,0.24,16.47,
2002-10-31,0.24,16.58,
2002-11-01,0.25,16.43,
2002-11-04,0.26,17.39,
2002-11-05,0.26,17.57,
2002-11-06,0.26,17.68,
2002-11-07,0.24,17.37,
2002-11-08,0.24,17.08,
2002-11-11,0.23,16.7,
2002-11-12,0.24,16.9,
2002-11-13,0.24,17.16,
2002-11-14,0.25,17.67,
2002-11-15,0.24,17.58,
2002-11-18,0.24,17.32,
2002-11-19,0.23,17.01,
2002-11-20,0.23,17.56,
2002-11-21,0.25,17.93,
2002-11-22,0.24,18.05,
2002-11-25,0.24,18.05,
2002-11-26,0.23,17.64,
2002-11-27,0.24,18.01,
2002-11-29,0.23,17.88,
2002-12-02,0.23,17.89,
2002-12-03,0.23,17.58,
2002-12-04,0.23,17.53,
2002-12-05,0.22,17.16,
2002-12-06,0.23,17.2,
2002-12-09,0.22,16.6,
2002-12-10,0.23,16.75,
2002-12-11,0.23,16.95,
2002-12-12,0.23,16.8,
2002-12-13,0.22,16.28,
2002-12-16,0.22,16.89,
2002-12-17,0.23,16.85,
2002-12-18,0.22,16.6,
2002-12-19,0.21,16.47,
2002-12-20,0.21,16.45,
2002-12-23,0.22,16.74,
2002-12-24,0.22,16.69,
2002-12-26,0.22,16.55,
2002-12-27,0.21,16.42,
2002-12-30,0.21,16.36,
2002-12-31,0.22,16.03,
2003-01-02,0.22,16.66,
2003-01-03,0.23,16.68,
2003-01-06,0.23,16.98,
2003-01-07,0.22,17.3,
2003-01-08,0.22,16.82,
2003-01-09,0.22,17.3,
2003-01-10,0.22,17.34,
2003-01-13,0.22,17.48,
2003-01-14,0.22,17.66,
2003-01-15,0.22,17.45,
2003-01-16,0.22,17.16,
2003-01-17,0.21,15.96,
2003-01-21,0.21,15.91,
2003-01-22,0.21,15.81,
2003-01-23,0.21,16.21,
2003-01-24,0.21,15.46,
2003-01-27,0.21,15.25,
2003-01-28,0.22,15.14,
2003-01-29,0.22,15.47,
2003-01-30,0.22,14.96,
2003-01-31,0.22,14.72,
2003-02-03,0.22,15.06,
2003-02-04,0.22,14.67,
2003-02-05,0.22,14.56,
2003-02-06,0.22,14.7,
2003-02-07,0.21,14.44,
2003-02-10,0.22,14.69,
2003-02-11,0.22,14.4,
2003-02-12,0.22,14.4,
2003-02-13,0.22,14.57,
2003-02-14,0.22,14.98,
2003-02-18,0.23,15.48,
2003-02-19,0.22,15.26,
2003-02-20,0.22,15.02,
2003-02-21,0.23,15.32,
2003-02-24,0.22,14.97,
2003-02-25,0.23,15.05,
2003-02-26,0.22,14.69,
2003-02-27,0.22,14.67,
2003-02-28,0.23,14.74,
2003-03-03,0.22,14.64,
2003-03-04,0.22,14.35,
2003-03-05,0.22,14.58,
2003-03-06,0.22,14.48,
2003-03-07,0.22,14.66,
2003-03-10,0.22,14.28,
2003-03-11,0.22,14.18,
2003-03-12,0.21,14.55,
2003-03-13,0.22,15.35,
2003-03-14,0.22,15.47,
2003-03-17,0.23,16.13,
2003-03-18,0.23,16.2,
2003-03-19,0.23,16.37,
2003-03-20,0.23,16.33,
2003-03-21,0.23,16.53,
2003-03-24,0.22,15.73,
2003-03-25,0.22,15.86,
2003-03-26,0.22,15.71,
2003-03-27,0.22,15.58,
2003-03-28,0.22,15.35,
2003-03-31,0.21,15.06,
2003-04-01,0.21,15.15,
2003-04-02,0.22,16.0,
2003-04-03,0.22,16.01,
2003-04-04,0.22,15.61,
2003-04-07,0.22,15.66,
2003-04-08,0.22,15.91,
2003-04-09,0.21,15.29,
2003-04-10,0.22,15.3,
2003-04-11,0.2,15.06,
2003-04-14,0.21,15.4,
2003-04-15,0.2,15.3,
2003-04-16,0.2,15.5,
2003-04-17,0.2,15.86,
2003-04-21,0.2,15.68,
2003-04-22,0.2,16.03,
2003-04-23,0.21,16.0,
2003-04-24,0.2,15.86,
